OBJT_ID,FCLTY_TY,MNG_INST,INS_PURPOS,INS_TYPE,INS_DETAIL,RN_ADRES,ADRES,LAT,LON,LNK_TYPE,FLAG_POL_L,FLAG_SEC_L,FLAG_MNG_L,ADDITION,INS_YEAR,LAST_INSPD,LAST_INSPT,MNG_TEL,FLAG_SERVI,CTPRVN_CD,SGG_CD,EMD_CD,X,Y,DATA_TY
102,비상벨,서울특별시 중구청,방범용,가로변,남대문파출소,-,서울특별시 중구 남창동 64-1,37.5589,126.9765,양방향,N,N,N,-,2017,20230328,Y,02-3396-8045,N,11,11140,11140112,14134959.3227,4517299.21801,20230328
103,비상벨,서울특별시 중구청,방범용,가로변,인송빌딩 모퉁이,-,서울특별시 중구 남창동 64-1,37.5582,126.9781,양방향,N,N,N,-,2016,20230328,Y,02-3396-8045,N,11,11140,11140112,14135137.4339,4517200.92028,20230328
104,비상벨,서울특별시 중구청,방범용,가로변,국민은행 삼거리,-,서울특별시 중구 남창동 64-1,37.5604,126.9786,양방향,N,N,N,-,2016,20230328,Y,02-3396-8045,N,11,11140,11140112,14135193.0936,4517509.85912,20230328
105,비상벨,서울특별시 중구청,방범용,가로변,굴사랑 삼거리,-,서울특별시 중구 남창동 64-1,37.5575,126.9773,양방향,N,N,N,-,2017,20230328,Y,02-3396-8045,N,11,11140,11140112,14135048.3783,4517102.62347,20230328
106,비상벨,서울특별시 중구청,방범용,가로변,시장4번게이트,-,서울특별시 중구 남창동 111-4,37.5591,126.9787,양방향,N,N,N,-,2017,20230328,Y,02-3396-8045,N,11,11140,11140112,14135204.2256,4517327.30325,20230328
107,비상벨,서울특별시 중구청,방범용,가로변,일신유치원,-,서울특별시 중구 회현동1가 150-3,37.5568,126.9791,양방향,N,N,N,-,2012,20230328,Y,02-3396-8045,N,11,11140,11140112,14135248.7534,4517004.32759,20230328
108,비상벨,서울특별시 중구청,방범용,가로변,하광장 아래 삼거리,-,서울특별시 중구 남창동 205-166,37.5562,126.9773,양방향,N,N,N,-,2012,20230328,Y,02-3396-8045,N,11,11140,11140112,14135048.3783,4516920.07471,20230328
109,비상벨,서울특별시 중구청,방범용,가로변,"숭례문 지하보도 1번,2번 출구 방향",-,서울특별시 중구 남창동 51-4,37.5595,126.9759,양방향,N,N,N,-,2020,20230328,Y,02-3396-8045,N,11,11140,11140112,14134892.531,4517383.47395,20230328
110,비상벨,서울특별시 중구청,방범용,가로변,"숭례문 지하보도 3번,4번 출구 방향",-,서울특별시 중구 남창동 51-4,37.5595,126.9759,양방향,N,N,N,-,2020,20230328,Y,02-3396-8045,N,11,11140,11140112,14134892.531,4517383.47395,20230328
111,비상벨,서울특별시 중구청,방범용,가로변,시장7번게이트,-,서울특별시 중구 남창동 281-24,37.5584,126.9762,양방향,N,N,N,-,2016,20230328,Y,02-3396-8045,N,11,11140,11140112,14134925.9269,4517229.00525,20230328
112,비상벨,서울특별시 중구청,방범용,가로변,롯데손보주차장 입구,-,서울특별시 중구 남창동 282-10,37.5597,126.9759,양방향,N,N,N,-,2017,20230328,Y,02-3396-8045,N,11,11140,11140112,14134892.531,4517411.55941,20230328
113,비상벨,서울특별시 중구청,방범용,가로변,나이아가라 주점 삼거리,-,서울특별시 중구 북창동 25,37.5618,126.9775,양방향,N,N,N,-,2015,20230328,Y,02-3396-8045,N,11,11140,11140113,14135070.6422,4517706.46131,20230328
114,비상벨,서울특별시 중구청,방범용,가로변,RED PANDA 앞,-,서울특별시 중구 북창동 108-11,37.5619,126.9783,양방향,N,N,N,-,2015,20230328,Y,02-3396-8045,N,11,11140,11140113,14135159.6978,4517720.50447,20230328
115,비상벨,서울특별시 중구청,방범용,가로변,BOOMERS COFFEE,-,서울특별시 중구 북창동 25,37.5629,126.9773,양방향,N,N,N,-,2015,20230328,Y,02-3396-8045,N,11,11140,11140113,14135048.3783,4517860.93706,20230328
116,비상벨,서울특별시 중구청,방범용,가로변,소공동 주민센터 앞,-,서울특별시 중구 북창동 25,37.5625,126.977,양방향,N,N,N,-,2020,20230328,Y,02-3396-8045,N,11,11140,11140113,14135014.9825,4517804.76379,20230328
117,비상벨,서울특별시 중구청,방범용,가로변,광학빌딩-대한문,서울특별시 중구 세종대로 101 (정동),서울특별시 중구 정동 5-8,37.5648,126.9769,양방향,N,N,N,-,2018,20230328,Y,02-3396-8045,N,11,11140,11140114,14135003.8505,4518127.76417,20230328
118,비상벨,서울특별시 중구청,방범용,가로변,삼성본관빌딩 주변,-,서울특별시 중구 태평로2가 252,37.5622,126.9748,양방향,N,N,N,-,2013,20230328,Y,02-3396-8045,N,11,11140,11140114,14134770.0796,4517762.63405,20230328
119,비상벨,서울특별시 중구청,방범용,가로변,"삼정빌딩 앞, 버스정류장",-,서울특별시 중구 태평로2가 113-1,37.5627,126.9766,양방향,N,N,N,-,2016,20230328,Y,02-3396-8045,N,11,11140,11140114,14134970.4547,4517832.85039,20230328
120,비상벨,서울특별시 중구청,방범용,가로변,롯데에비뉴엘 입구,-,서울특별시 중구 남대문로2가 130-2,37.5638,126.9819,양방향,N,N,N,-,2014,20230328,Y,02-3396-8045,N,11,11140,11140115,14135560.448,4517987.328,20230328
121,비상벨,서울특별시 중구청,방범용,가로변,한국은행화폐박물관앞 지하보도,-,서울특별시 중구 남대문로3가 110-4,37.5617,126.9805,양방향,N,N,N,-,2019,20230328,Y,02-3396-8045,N,11,11140,11140116,14135404.6007,4517692.41818,20230328
122,비상벨,서울특별시 중구청,방범용,가로변,북창치안센터 앞,-,서울특별시 중구 남대문로3가 110,37.5614,126.9791,양방향,N,N,N,-,2016,20230328,Y,02-3396-8045,N,11,11140,11140116,14135248.7534,4517650.28888,20230328
123,비상벨,서울특별시 중구청,방범용,가로변,제일은행 골목 인도,-,서울특별시 중구 남대문로3가 110-4,37.5613,126.9803,양방향,N,N,N,-,2017,20230328,Y,02-3396-8045,N,11,11140,11140116,14135382.3368,4517636.24582,20230328
124,비상벨,서울특별시 중구청,방범용,가로변,시장3번게이트,-,서울특별시 중구 남대문로3가 30-13,37.5609,126.9782,양방향,N,N,N,-,2014,20230328,Y,02-3396-8045,N,11,11140,11140116,14135148.5658,4517580.07377,20230328
125,비상벨,서울특별시 중구청,방범용,가로변,시청 방향 숭례문 앞 인도,-,서울특별시 중구 남대문로4가 24,37.5603,126.9754,양방향,N,N,N,-,2020,20230328,Y,02-3396-8045,N,11,11140,11140117,14134836.8713,4517495.81625,20230328
126,비상벨,서울특별시 중구청,방범용,가로변,"시장2번게이트, 기업은행앞",-,서울특별시 중구 남대문로4가 3-6,37.5607,126.9773,양방향,N,N,N,-,2012,20230328,Y,02-3396-8045,N,11,11140,11140117,14135048.3783,4517551.98785,20230328
127,비상벨,서울특별시 중구청,방범용,가로변,서울역 방향 숭례문 앞 우측 인도,-,서울특별시 중구 남대문로4가 24,37.5599,126.9749,양방향,N,N,N,-,2020,20230328,Y,02-3396-8045,N,11,11140,11140117,14134781.2115,4517439.64495,20230328
128,비상벨,서울특별시 중구청,방범용,가로변,서울역 지하보도,-,서울특별시 중구 남대문로5가 9-2,37.5575,126.972037,양방향,N,N,N,-,2018,20230328,Y,02-3396-8045,N,11,11140,11140118,14134462.5038,4517102.62347,20230328
129,비상벨,서울특별시 중구청,방범용,가로변,대원강업 정문,-,서울특별시 중구 남대문로5가 6-15,37.5586,126.9727,양방향,N,N,N,-,2018,20230328,Y,02-3396-8045,N,11,11140,11140118,14134536.3086,4517257.0903,20230328
130,비상벨,서울특별시 중구청,방범용,가로변,"레벤호프 옆, 남대문소공원 옆",-,서울특별시 중구 남대문로5가 30-1,37.559,126.9753,양방향,N,N,N,-,2016,20230328,Y,02-3396-8045,N,11,11140,11140118,14134825.7393,4517313.26062,20230328
131,비상벨,서울특별시 중구청,방범용,가로변,게스트하우스 앞,-,서울특별시 중구 남대문로5가 823,37.5543,126.9746,양방향,N,N,N,-,2017,20230328,Y,02-3396-8045,N,11,11140,11140118,14134747.8157,4516653.27839,20230328
132,비상벨,서울특별시 중구청,방범용,가로변,케이팝호텔 앞 전신주,-,서울특별시 중구 남대문로5가 581-1,37.5546,126.9741,양방향,N,N,N,-,2016,20230328,Y,02-3396-8045,N,11,11140,11140118,14134692.1559,4516695.40368,20230328
133,비상벨,서울특별시 중구청,방범용,가로변,SG타워 빌딩 정문 앞,-,서울특별시 중구 남대문로5가 84-15,37.5578,126.9735,양방향,N,N,N,-,2020,20230328,Y,02-3396-8045,N,11,11140,11140118,14134625.3642,4517144.75056,20230328
134,비상벨,서울특별시 중구청,방범용,가로변,"우신약국 앞, 1호선서울역4번출구",-,서울특별시 중구 남대문로5가 84-15,37.5578,126.9735,양방향,N,N,N,-,2017,20230328,Y,02-3396-8045,N,11,11140,11140118,14134625.3642,4517144.75056,20230328
135,비상벨,서울특별시 중구청,방범용,가로변,남대문5가 경로당,-,서울특별시 중구 남대문로5가 395,37.5549,126.9747,양방향,N,N,N,-,2015,20230328,Y,02-3396-8045,N,11,11140,11140118,14134758.9476,4516737.52913,20230328
136,비상벨,서울특별시 중구청,방범용,가로변,남산트라팰리스 앞 삼거리 횡단보도,-,서울특별시 중구 남대문로5가 823,37.5542,126.9765,양방향,N,N,N,-,2018,20230328,Y,02-3396-8045,N,11,11140,11140118,14134959.3227,4516639.23667,20230328
137,비상벨,서울특별시 중구청,방범용,가로변,"원당감자탕 삼거리, 연세빌딩뒤",-,서울특별시 중구 남대문로5가 831-4,37.5576,126.974,양방향,N,N,N,-,2016,20230328,Y,02-3396-8045,N,11,11140,11140118,14134681.024,4517116.66582,20230328
138,비상벨,서울특별시 중구청,방범용,가로변,"SK남산그린빌딩 앞, 육교앞",-,서울특별시 중구 남대문로5가 282,37.5571,126.9758,양방향,N,N,N,-,2016,20230328,Y,02-3396-8045,N,11,11140,11140118,14134881.3991,4517046.45428,20230328
139,비상벨,서울특별시 중구청,방범용,가로변,서울역 지하보도,-,서울특별시 중구 남대문로5가 67-2,37.5574,126.9718,양방향,N,N,N,-,2018,20230328,Y,02-3396-8045,N,11,11140,11140118,14134436.1211,4517088.58115,20230328
140,비상벨,서울특별시 중구청,방범용,가로변,서울 역전우체국 앞,-,서울특별시 중구 봉래동2가 124,37.5575,126.9715,양방향,N,N,N,-,2014,20230328,Y,02-3396-8045,N,11,11140,11140120,14134402.7253,4517102.62347,20230328
141,비상벨,서울특별시 중구청,방범용,가로변,"서울역지하보도1, 서울스퀘어",-,서울특별시 중구 봉래동2가 125,37.5562,126.9733,양방향,N,N,N,-,2014,20230328,Y,02-3396-8045,N,11,11140,11140120,14134603.1003,4516920.07471,20230328
142,비상벨,서울특별시 중구청,방범용,가로변,정화예술학교인근,-,서울특별시 중구 회현동1가 100-220,37.5567,126.9802,양방향,N,N,N,-,2016,20230328,Y,02-3396-8045,N,11,11140,11140121,14135371.2048,4516990.28539,20230328
143,비상벨,서울특별시 중구청,방범용,가로변,정화미용고 옆,서울특별시 중구 퇴계로8길 82 (회현동1가),서울특별시 중구 회현동1가 100-132,37.5562,126.9803,양방향,N,N,N,-,2015,20230328,Y,02-3396-8045,N,11,11140,11140121,14135382.3368,4516920.07471,20230328
144,비상벨,서울특별시 중구청,방범용,가로변,우리번역 앞 계단입구,서울특별시 중구 소파로 83 (회현동1가),서울특별시 중구 회현동1가 산 1-19,37.5569,126.9841,양방향,N,N,N,-,2017,20230328,Y,02-3396-8045,N,11,11140,11140121,14135805.3508,4517018.3698,20230328
145,비상벨,서울특별시 중구청,방범용,가로변,시범아파트,"서울특별시 중구 퇴계로8길 101 (회현동1가,제2시범아파트)",서울특별시 중구 회현동1가 147-23,37.5557,126.981,양방향,N,N,N,-,2016,20230328,Y,02-3396-8045,N,11,11140,11140121,14135460.2604,4516849.86449,20230328
146,비상벨,서울특별시 중구청,방범용,가로변,신세계모텔 삼거리,서울특별시 중구 소공로3길 12 (회현동1가),서울특별시 중구 회현동1가 142-23,37.5576,126.9825,양방향,N,N,N,-,2016,20230328,Y,02-3396-8045,N,11,11140,11140121,14135627.2397,4517116.66582,20230328
147,비상벨,서울특별시 중구청,방범용,가로변,SK리더스뷰 인도,-,서울특별시 중구 회현동1가 94-2,37.559,126.9802,양방향,N,N,N,-,2016,20230328,Y,02-3396-8045,N,11,11140,11140121,14135371.2048,4517313.26062,20230328
148,비상벨,서울특별시 중구청,방범용,가로변,금성오토바이 옆,-,서울특별시 중구 회현동1가 76-7,37.5578,126.9814,양방향,N,N,N,-,2017,20230328,Y,02-3396-8045,N,11,11140,11140121,14135504.7882,4517144.75056,20230328
149,비상벨,서울특별시 중구청,방범용,가로변,정화예술대 정면,-,서울특별시 중구 회현동1가 100-199,37.5568,126.9806,양방향,N,N,N,-,2017,20230328,Y,02-3396-8045,N,11,11140,11140121,14135415.7326,4517004.32759,20230328
150,비상벨,서울특별시 중구청,방범용,가로변,일신교회 앞 삼거리,-,서울특별시 중구 회현동1가 171-1,37.5573,126.9787,양방향,N,N,N,-,2020,20230328,Y,02-3396-8045,N,11,11140,11140121,14135204.2256,4517074.53884,20230328
151,비상벨,서울특별시 중구청,방범용,가로변,메사 옆,-,서울특별시 중구 회현동1가 204-1,37.5606,126.9796,양방향,N,N,N,-,2017,20230328,Y,02-3396-8045,N,11,11140,11140121,14135304.4131,4517537.94492,20230328
152,비상벨,서울특별시 중구청,방범용,가로변,SK리더스뷰 아파트 앞,-,서울특별시 중구 회현동1가 192-1,37.5593,126.9798,양방향,N,N,N,-,2017,20230328,Y,02-3396-8045,N,11,11140,11140121,14135326.677,4517355.38856,20230328
153,비상벨,서울특별시 중구청,방범용,가로변,안중근기념관 옆 터널길가,-,서울특별시 중구 회현동1가 100-115,37.5546,126.9806,양방향,N,N,N,-,2017,20230328,Y,02-3396-8045,N,11,11140,11140121,14135415.7326,4516695.40368,20230328
154,비상벨,서울특별시 중구청,방범용,가로변,패션마이 앞,서울특별시 중구 퇴계로12길 85 (회현동1가),서울특별시 중구 회현동1가 147-17,37.556,126.9819,양방향,N,N,N,-,2017,20230328,Y,02-3396-8045,N,11,11140,11140121,14135560.448,4516891.99057,20230328
155,비상벨,서울특별시 중구청,방범용,가로변,회현동 SK 리더스뷰,-,서울특별시 중구 회현동1가 35-16,37.559,126.9812,양방향,N,N,N,-,2013,20230328,Y,02-3396-8045,N,11,11140,11140121,14135482.5243,4517313.26062,20230328
156,비상벨,서울특별시 중구청,방범용,가로변,삼풍아파트 입구,-,서울특별시 중구 회현동1가 142-7,37.5567,126.9825,양방향,N,N,N,-,2017,20230328,Y,02-3396-8045,N,11,11140,11140121,14135627.2397,4516990.28539,20230328
157,비상벨,서울특별시 중구청,방범용,가로변,"신세계 주차장 뒤 교통섬, 로그25앞",-,서울특별시 중구 회현동1가 23-1,37.5598,126.98,양방향,N,N,N,-,2017,20230328,Y,02-3396-8045,N,11,11140,11140121,14135348.9409,4517425.60217,20230328
158,비상벨,서울특별시 중구청,방범용,가로변,회현동사무소 사거리,-,서울특별시 중구 회현동1가 99-28,37.5576,126.9794,양방향,N,N,N,-,2015,20230328,Y,02-3396-8045,N,11,11140,11140121,14135282.1492,4517116.66582,20230328
159,비상벨,서울특별시 중구청,방범용,가로변,서원빌라 삼거리,-,서울특별시 중구 회현동1가 143-13,37.5574,126.982,양방향,N,N,N,-,2012,20230328,Y,02-3396-8045,N,11,11140,11140121,14135571.5799,4517088.58115,20230328
160,비상벨,서울특별시 중구청,방범용,가로변,경동빌딩 앞,-,서울특별시 중구 회현동1가 132-2,37.5569,126.9816,양방향,N,N,N,-,2016,20230328,Y,02-3396-8045,N,11,11140,11140121,14135527.0521,4517018.3698,20230328
161,비상벨,서울특별시 중구청,방범용,가로변,회현어린이집 앞,-,서울특별시 중구 회현동1가 148-2,37.5561,126.9811,양방향,N,N,N,-,2016,20230328,Y,02-3396-8045,N,11,11140,11140121,14135471.3924,4516906.03263,20230328
162,비상벨,서울특별시 중구청,방범용,가로변,"회현지하보도 명동역,남산공원 방향 출입구",-,서울특별시 중구 회현동2가 27-3,37.5583,126.9831,양방향,N,N,N,-,2020,20230328,Y,02-3396-8045,N,11,11140,11140122,14135694.0314,4517214.96276,20230328
163,비상벨,서울특별시 중구청,방범용,가로변,한국맹인교회 앞,-,서울특별시 중구 회현동2가 49-11,37.5572,126.9835,양방향,N,N,N,-,2017,20230328,Y,02-3396-8045,N,11,11140,11140122,14135738.5591,4517060.49655,20230328
164,비상벨,서울특별시 중구청,방범용,가로변,"회현지하보도 회현A,남대문시장 방향 중간 통로",-,서울특별시 중구 회현동2가 89,37.5583,126.9828,양방향,N,N,N,-,2020,20230328,Y,02-3396-8045,N,11,11140,11140122,14135660.6355,4517214.96276,20230328
165,비상벨,서울특별시 중구청,방범용,가로변,삼양빌딩 앞,-,서울특별시 중구 회현동2가 19-6,37.5586,126.9831,양방향,N,N,N,-,2016,20230328,Y,02-3396-8045,N,11,11140,11140122,14135694.0314,4517257.0903,20230328
166,비상벨,서울특별시 중구청,방범용,가로변,회현소방서 맞은편,-,서울특별시 중구 회현동2가 27-3,37.5581,126.9829,양방향,N,N,N,-,2016,20230328,Y,02-3396-8045,N,11,11140,11140122,14135671.7675,4517186.87782,20230328
167,비상벨,서울특별시 중구청,방범용,가로변,롯데캐슬주차장입구,-,서울특별시 중구 회현동2가 27-3,37.559,126.9825,양방향,N,N,N,-,2020,20230328,Y,02-3396-8045,N,11,11140,11140122,14135627.2397,4517313.26062,20230328
168,비상벨,서울특별시 중구청,방범용,가로변,남산케이블카 샛길 끝지점,-,서울특별시 중구 회현동2가 49-2,37.557,126.9838,양방향,N,N,N,-,2020,20230328,Y,02-3396-8045,N,11,11140,11140122,14135771.955,4517032.41203,20230328
