관리번호,위도,경도,지역구
겸재교1-06,37.585088,127.072139,동대문구
겸재교1-07,37.585119,127.072361,동대문구
겸재교1-08,37.585156,127.072594,동대문구
겸재교1-09,37.585193,127.072813,동대문구
겸재교1-10,37.58523,127.073055,동대문구
겸재교1-11,37.585267,127.073265,동대문구
겸재교1-12,37.585299,127.073473,동대문구
겸재교1-13,37.585326,127.073646,동대문구
겸재교1-14,37.585362,127.073866,중랑구
겸재교1-15,37.585146,127.073986,중랑구
겸재교1-16,37.585111,127.073776,중랑구
겸재교1-17,37.585074,127.073568,동대문구
겸재교1-18,37.58503,127.073361,동대문구
겸재교1-19,37.584996,127.073163,동대문구
겸재교1-20,37.584952,127.072912,동대문구
겸재교1-21,37.584915,127.072717,동대문구
겸재교1-22,37.584878,127.072485,동대문구
겸재교1-23,37.584775,127.072318,동대문구
겸재교1-24,37.584657,127.072432,동대문구
겸재교1-25,37.584504,127.072556,동대문구
겸재교1-26,37.584344,127.072673,동대문구
겸재교1-27,37.584201,127.072791,동대문구
겸재교1-28,37.584909,127.07186,동대문구
겸재교1-29,37.584894,127.071773,동대문구
겸재교1-30,37.584872,127.071686,동대문구
겸재교1-31,37.584855,127.0716,동대문구
겸재교1-32,37.584835,127.071516,동대문구
겸재교1-33,37.584818,127.07143,동대문구
겸재교1-34,37.584798,127.071334,동대문구
겸재교1-35,37.584783,127.071259,동대문구
겸재교1-36,37.584764,127.071182,동대문구
겸재교1-37,37.584645,127.071207,동대문구
겸재교1-38,37.584663,127.071278,동대문구
겸재교1-39,37.584676,127.071365,동대문구
겸재교1-40,37.584699,127.07145,동대문구
겸재교1-41,37.584716,127.071537,동대문구
겸재교1-42,37.584736,127.071628,동대문구
겸재교1-43,37.584751,127.071698,동대문구
겸재교1-44,37.584771,127.071791,동대문구
겸재교1-45,37.584798,127.071885,동대문구
겸재교2-01,37.585679,127.07509,중랑구
겸재교2-02,37.585618,127.074859,중랑구
겸재교2-03,37.585548,127.07462,중랑구
겸재교2-04,37.585492,127.07437,중랑구
겸재교2-05,37.58543,127.074139,중랑구
겸재교2-06,37.585234,127.074279,중랑구
겸재교2-07,37.5853,127.07451,중랑구
겸재교2-08,37.585354,127.074721,중랑구
겸재교2-09,37.585411,127.074946,중랑구
겸재교2-10,37.585493,127.075255,중랑구
겸재교2-11,37.585611,127.075451,중랑구
겸재교2-12,37.585634,127.07553,중랑구
겸재교2-13,37.585644,127.075598,중랑구
겸재교2-14,37.585656,127.075664,중랑구
겸재교2-15,37.585667,127.07573,중랑구
겸재교2-16,37.585677,127.075795,중랑구
겸재교2-17,37.585685,127.075858,중랑구
겸재교2-18,37.585699,127.075916,중랑구
겸재교2-19,37.585787,127.075874,중랑구
겸재교2-20,37.585772,127.075825,중랑구
겸재교2-21,37.585763,127.075764,중랑구
겸재교2-22,37.585749,127.075694,중랑구
겸재교2-23,37.585736,127.075623,중랑구
겸재교2-24,37.585718,127.075546,중랑구
겸재교2-25,37.585705,127.075491,중랑구
겸재교2-26,37.585692,127.075433,중랑구
겸재교경관조명-01,37.585037,127.072479,동대문구
겸재교경관조명-02,37.585062,127.072615,동대문구
겸재교경관조명-03,37.585083,127.072753,동대문구
겸재교경관조명-04,37.585108,127.072894,동대문구
겸재교경관조명-05,37.585131,127.07304,동대문구
겸재교경관조명-06,37.585157,127.073191,동대문구
겸재교경관조명-07,37.585178,127.073327,동대문구
겸재교경관조명-08,37.585199,127.073465,동대문구
겸재교경관조명-09,37.585224,127.073587,동대문구
겸재교경관조명-10,37.585248,127.073732,동대문구
겸재교경관조명-11,37.58527,127.073857,중랑구
겸재교경관조명-12,37.585302,127.073989,중랑구
겸재교경관조명-13,37.585343,127.074157,중랑구
겸재교경관조명-14,37.585394,127.07433,중랑구
겸재교경관조명-15,37.585425,127.07447,중랑구
겸재교경관조명-16,37.585461,127.0746,중랑구
겸재교경관조명-17,37.585494,127.074712,중랑구
겸재교경관조명-18,37.585527,127.074838,중랑구
겸재교경관조명-19,37.585566,127.074988,중랑구
겸재교경관조명-20,37.585505,127.075032,중랑구
겸재교경관조명-21,37.585466,127.074885,중랑구
겸재교경관조명-22,37.585427,127.074743,중랑구
겸재교경관조명-23,37.585394,127.074623,중랑구
겸재교경관조명-24,37.585363,127.074476,중랑구
겸재교경관조명-25,37.585322,127.074351,중랑구
겸재교경관조명-26,37.585291,127.074194,중랑구
겸재교경관조명-27,37.58523,127.073991,중랑구
겸재교경관조명-28,37.585194,127.073872,중랑구
겸재교경관조명-29,37.585174,127.073742,동대문구
겸재교경관조명-30,37.585147,127.073601,동대문구
겸재교경관조명-31,37.585125,127.073469,동대문구
겸재교경관조명-32,37.585104,127.073358,동대문구
겸재교경관조명-33,37.585081,127.073209,동대문구
겸재교경관조명-34,37.585055,127.073057,동대문구
겸재교경관조명-35,37.585029,127.072916,동대문구
겸재교경관조명-36,37.585003,127.072786,동대문구
겸재교경관조명-37,37.58498,127.07264,동대문구
겸재교경관조명-38,37.58496,127.072524,동대문구
고척2지하차도-01,37.501568,126.869548,구로구
고척2지하차도-02,37.501407,126.869477,구로구
고척2지하차도-03,37.501247,126.869412,구로구
고척2지하차도-04,37.501096,126.869353,구로구
고척2지하차도-05,37.500927,126.869283,구로구
고척2지하차도-06,37.500744,126.869196,구로구
고척2지하차도-07,37.500521,126.869312,구로구
고척2지하차도-08,37.500699,126.869385,구로구
고척2지하차도-09,37.500879,126.869467,구로구
고척2지하차도-10,37.501047,126.869539,구로구
고척2지하차도-11,37.501215,126.869611,구로구
고척2지하차도-12,37.501372,126.869677,구로구
고척2지하차도-13,37.501528,126.869738,구로구
고척교-01,37.499065,126.871432,구로구
고척교-02,37.499187,126.870866,구로구
고척교-03,37.499326,126.870233,구로구
고척교-04,37.499466,126.869603,구로구
고척교-05,37.499575,126.869102,구로구
고척교-06,37.499316,126.868901,구로구
고척교-07,37.499183,126.869499,구로구
고척교-08,37.499044,126.870132,구로구
고척교-09,37.498899,126.870807,구로구
고척교-10,37.498738,126.871301,구로구
고척교-11,37.498977,126.871089,구로구
고척교-12,37.499114,126.870466,구로구
고척교-13,37.499246,126.869851,구로구
고척교-14,37.499402,126.869144,구로구
공항지하차도-01,37.560119,126.807704,강서구
공항지하차도-02,37.560511,126.807571,강서구
공항지하차도-03,37.560964,126.807427,강서구
공항지하차도-04,37.561948,126.807121,강서구
공항지하차도-05,37.56241,126.806978,강서구
공항지하차도-06,37.562588,126.806737,강서구
공항지하차도-07,37.562143,126.806881,강서구
공항지하차도-08,37.561129,126.8072,강서구
공항지하차도-09,37.56067,126.807349,강서구
공항지하차도-10,37.560278,126.807469,강서구
광명고가차도-01,37.490119,126.869759,기타 (구 정보 없음)
광명고가차도-02,37.490665,126.869632,기타 (구 정보 없음)
광명고가차도-03,37.491195,126.869517,기타 (구 정보 없음)
광명고가차도-04,37.491764,126.869379,기타 (구 정보 없음)
광명고가차도-05,37.49233,126.869249,기타 (구 정보 없음)
광명고가차도-06,37.492911,126.869119,기타 (구 정보 없음)
광명고가차도-07,37.493481,126.868923,기타 (구 정보 없음)
광명고가차도-08,37.494029,126.868745,기타 (구 정보 없음)
광명고가차도-09,37.494603,126.868543,기타 (구 정보 없음)
광명고가차도-10,37.495179,126.868361,기타 (구 정보 없음)
광명고가차도-11,37.495739,126.868165,기타 (구 정보 없음)
광명고가차도-12,37.49626,126.868036,기타 (구 정보 없음)
광명고가차도-13,37.496792,126.867991,기타 (구 정보 없음)
광명고가차도-14,37.496777,126.867706,기타 (구 정보 없음)
광명고가차도-15,37.496227,126.867751,기타 (구 정보 없음)
광명고가차도-16,37.495735,126.86789,구로구
광명고가차도-17,37.495172,126.868057,기타 (구 정보 없음)
광명고가차도-18,37.494586,126.868267,기타 (구 정보 없음)
광명고가차도-19,37.494028,126.86845,기타 (구 정보 없음)
광명고가차도-20,37.493452,126.868637,기타 (구 정보 없음)
광명고가차도-21,37.492877,126.86882,기타 (구 정보 없음)
광명고가차도-22,37.492294,126.868963,기타 (구 정보 없음)
광명고가차도-23,37.491758,126.869079,기타 (구 정보 없음)
광명고가차도-24,37.491178,126.869227,기타 (구 정보 없음)
광명고가차도-25,37.490625,126.869348,기타 (구 정보 없음)
광명고가차도-26,37.49011,126.869474,기타 (구 정보 없음)
광명고가차도-27,37.496538,126.867998,기타 (구 정보 없음)
광진교남단-01,37.542644,127.120186,강동구
광진교남단-02,37.542709,127.119986,강동구
광진교남단-03,37.542768,127.119787,강동구
광진교남단-04,37.542841,127.119553,강동구
광진교남단-05,37.542914,127.119313,강동구
광진교남단-06,37.542985,127.119085,강동구
광진교남단-07,37.543055,127.118849,강동구
광진교남단-08,37.544255,127.119809,강동구
광진교남단-09,37.544069,127.119678,강동구
광진교남단-10,37.543894,127.11954,강동구
광진교남단-11,37.543725,127.119386,강동구
광진교남단-12,37.543563,127.119235,강동구
광진교남단-13,37.54343,127.119022,강동구
광진교남단-14,37.54331,127.118774,강동구
광진교남단-15,37.543257,127.118494,강동구
광진교남단-16,37.543249,127.118306,강동구
광진교남단-17,37.543328,127.117946,강동구
광진교남단-18,37.54347,127.117593,강동구
광진교남단-19,37.543567,127.117181,강동구
광진교남단-20,37.543716,127.116822,강동구
광진교남단-21,37.543819,127.116387,강동구
광진교남단-22,37.54399,127.115934,강동구
광진교남단-23,37.544101,127.115471,강동구
광진교남단-24,37.544257,127.115047,강동구
광진교남단-25,37.543047,127.119135,강동구
광진교남단-26,37.543172,127.119204,강동구
광진교남단-27,37.543304,127.119279,강동구
광진교남단-28,37.54343,127.119358,강동구
광진교남단-29,37.543568,127.119438,강동구
광진교남단-30,37.543694,127.119513,강동구
광진교남단-31,37.543806,127.119578,강동구
광진교남단-32,37.542808,127.119028,강동구
광진교남단-33,37.542704,127.118952,강동구
광진교남단-34,37.542598,127.118865,강동구
광진교남단-35,37.542498,127.11876,강동구
광진교남단-36,37.542386,127.118651,강동구
광진교남단-37,37.542287,127.11853,강동구
광진교남단-38,37.542185,127.118398,강동구
광진교남단경관-01,37.542725,127.119406,강동구
광진교남단경관-02,37.542734,127.119376,강동구
광진교남단경관-03,37.542741,127.119341,강동구
광진교남단경관-04,37.542883,127.118901,강동구
광진교남단경관-05,37.542897,127.118859,강동구
광진교남단경관-06,37.542916,127.118806,강동구
광진교남단경관-07,37.54304,127.118368,강동구
광진교남단경관-08,37.54305,127.118307,강동구
광진교남단경관-09,37.543071,127.118241,강동구
광진교남단경관-10,37.543211,127.117782,강동구
광진교남단경관-11,37.543229,127.11772,강동구
광진교남단경관-12,37.543248,127.117647,강동구
광진교남단경관-13,37.543416,127.117149,강동구
광진교남단경관-14,37.543432,127.117096,강동구
광진교남단경관-15,37.543453,127.117023,강동구
광진교남단경관-16,37.543582,127.116599,강동구
광진교남단경관-17,37.543607,127.116515,강동구
광진교남단경관-18,37.543623,127.116438,강동구
광진교남단경관-19,37.543776,127.116027,강동구
광진교남단경관-20,37.5438,127.115971,강동구
광진교남단경관-21,37.543809,127.115915,강동구
광진교남단경관-22,37.543949,127.115477,강동구
광진교남단경관-23,37.543972,127.115427,강동구
광진교남단경관-24,37.543989,127.115385,강동구
광진교남단경관-25,37.544096,127.11499,강동구
광진교남단경관-26,37.54411,127.11495,강동구
광진교남단경관-27,37.544131,127.114888,강동구
광진교남단경관-28,37.544206,127.11464,강동구
광진교남단경관-29,37.544217,127.114609,강동구
광진교남단경관-30,37.544234,127.114551,강동구
광진교남단경관-31,37.544365,127.114635,강동구
광진교남단경관-32,37.544358,127.114658,강동구
광진교남단경관-33,37.544351,127.114684,강동구
광진교남단경관-34,37.544269,127.114893,강동구
광진교남단경관-35,37.544262,127.114919,강동구
광진교남단경관-36,37.544259,127.114951,강동구
광진교남단경관-37,37.544117,127.115368,강동구
광진교남단경관-38,37.544113,127.115386,강동구
광진교남단경관-39,37.544099,127.115408,강동구
광진교남단경관-40,37.543939,127.115954,강동구
광진교남단경관-41,37.543936,127.115976,강동구
광진교남단경관-42,37.543929,127.116007,강동구
